strategy,avg_lik,avg_imp,avg_risk,avg_len
1#firedetection_source#CVE-2015-0739,0.8579748424549728,0.8355807920112439,0.7266248590142421,2.5854525913164426
1#firedetection_source#CVE-2015-0766,0.8586024080932508,0.8361479242961178,0.7275557703190484,2.586648174998424
1#firedetection_source#CVE-2015-0737,0.8586024080932508,0.8361479242961178,0.7275557703190484,2.586648174998424
1#firedetection_source#CVE-2015-0773,0.8579748424549728,0.8352698437809349,0.7265508360414304,2.5854525913164426
1#firedetection_source#CVE-2015-4242,0.8586024080932508,0.8345756897871796,0.7268010724626152,2.586648174998424
1#firedetection_source#CVE-2015-4270,0.8586024080932508,0.8361479242961178,0.7275557703190484,2.586648174998424
1#firedetection_source#CVE-2015-4302,0.8586792469855687,0.8349726712146636,0.7270733346693223,2.586648174998424
1#firedetection_source#CVE-2015-6335,0.8579748424549728,0.8368265132746862,0.7278769305812391,2.5854525913164426
1#firedetection_source#CVE-2015-6353,0.8578758254658889,0.8355807920112439,0.7265530754661682,2.5854525913164426
1#firedetection_source#CVE-2015-6354,0.8578758254658889,0.8355807920112439,0.7265530754661682,2.5854525913164426
1#firedetection_source#CVE-2015-6363,0.8578758254658889,0.8355807920112439,0.7265530754661682,2.5854525913164426
1#firedetection_source#CVE-2015-6357,0.8586024080932508,0.8345756897871796,0.7268010724626152,2.586648174998424
1#firedetection_source#CVE-2015-6419,0.8579748424549728,0.835660807423823,0.7269589558390028,2.5854525913164426
1#firedetection_source#CVE-2015-6427,0.8582080246442714,0.8361479242961178,0.7272857980368622,2.586648174998424
1#firedetection_source#CVE-2016-1293,0.8574718851402444,0.8363525194350323,0.7269203795153963,2.586648174998424
1#firedetection_source#CVE-2016-1294,0.8574718851402444,0.8363525194350323,0.7269203795153963,2.586648174998424
1#firedetection_source#CVE-2016-1355,0.8574718851402444,0.8363525194350323,0.7269203795153963,2.586648174998424
1#firedetection_source#CVE-2016-1356,0.8570250577376078,0.837696583462082,0.7276710999233464,2.586648174998424
1#firedetection_source#CVE-2016-1345,0.8579430959357949,0.835444356559981,0.7266946997254524,2.586648174998424
1#firedetection_source#CVE-2016-1463,0.856772953729909,0.835444356559981,0.7257209529574737,2.586648174998424
1#firedetection_source#CVE-2016-6394,0.8579430959357949,0.8348638207503596,0.7263250961336578,2.586648174998424
1#firedetection_source#CVE-2016-6395,0.8566026820384766,0.8356426675701384,0.7256770893702725,2.5854525913164426
1#firedetection_source#CVE-2016-6396,0.8579430959357949,0.837696583462082,0.7280075379967222,2.586648174998424
1#firedetection_source#CVE-2016-6411,0.8579430959357949,0.835444356559981,0.7266946997254524,2.586648174998424
1#firedetection_source#CVE-2016-6420,0.8569401448034487,0.8353706693678461,0.7257162317252133,2.5854525913164426
1#firedetection_source#CVE-2016-6417,0.8574718851402444,0.8346098363336503,0.725695327577365,2.586648174998424
1#firedetection_source#CVE-2016-6471,0.8569401448034487,0.8353706693678461,0.7257162317252133,2.5854525913164426
1#firedetection_source#CVE-2016-9193,0.8579430959357949,0.835444356559981,0.7266946997254524,2.586648174998424
1#firedetection_source#CVE-2017-6735,0.855873375207416,0.8346098363336503,0.724106186123251,2.586648174998424
1#firedetection_source#CVE-2018-0333,0.8579430959357949,0.837696583462082,0.7280075379967222,2.586648174998424
1#firedetection_source#CVE-2018-0383,0.8579430959357949,0.8352992226075756,0.7266022988275037,2.586648174998424
1#firedetection_source#CVE-2018-0384,0.8579430959357949,0.837696583462082,0.7280075379967222,2.586648174998424
1#firedetection_source#CVE-2015-6427,0.8582080246442714,0.8361479242961178,0.7272857980368622,2.586648174998424
1#firedetection_source#CVE-2016-1463,0.856772953729909,0.835444356559981,0.7257209529574737,2.586648174998424
1#intrusiondetection_source#CVE-2015-6427,0.8557436693437028,0.8347034599623394,0.7240328410070042,2.580862801127118
1#intrusiondetection_source#CVE-2016-1463,0.8551784277211925,0.8344283647512317,0.7234230525535993,2.580862801127118
1#intrusiondetection_source#CVE-2000-1226,0.8559608909706161,0.8347034599623394,0.7241899938992621,2.580862801127118
1#intrusiondetection_source#CVE-2001-0669,0.8559608909706161,0.8354437594348884,0.7252639442920036,2.580862801127118
1#intrusiondetection_source#CVE-2001-1558,0.8559608909706161,0.8347034599623394,0.7241899938992621,2.580862801127118
1#intrusiondetection_source#CVE-2002-0115,0.8559608909706161,0.8347034599623394,0.7241899938992621,2.580862801127118
1#intrusiondetection_source#CVE-2002-1970,0.8556393427195524,0.8347034599623394,0.7239622475291624,2.580862801127118
1#intrusiondetection_source#CVE-2003-0033,0.8559608909706161,0.8384216639818409,0.7282353413929927,2.580862801127118
1#intrusiondetection_source#CVE-2003-0209,0.8559608909706161,0.8384216639818409,0.7282353413929927,2.580862801127118
1#intrusiondetection_source#CVE-2003-1379,0.8559608909706161,0.8347034599623394,0.7241899938992621,2.580862801127118
1#intrusiondetection_source#CVE-2004-2652,0.8559608909706161,0.8360406846497028,0.7258597774839392,2.580862801127118
1#intrusiondetection_source#CVE-2005-3252,0.833304019661331,0.8228930072381248,0.6969247266255062,2.5314119543936426
1#intrusiondetection_source#CVE-2006-0839,0.8559608909706161,0.8347034599623394,0.7241899938992621,2.580862801127118
1#intrusiondetection_source#CVE-2006-2769,0.8559608909706161,0.8347034599623394,0.7241899938992621,2.580862801127118
1#intrusiondetection_source#CVE-2006-6931,0.8559608909706161,0.8347034599623394,0.7241899938992621,2.580862801127118
1#intrusiondetection_source#CVE-2007-0251,0.8559608909706161,0.8360406846497028,0.7258597774839392,2.580862801127118
1#intrusiondetection_source#CVE-2006-5276,0.8559608909706161,0.8384216639818409,0.7282353413929927,2.580862801127118
1#intrusiondetection_source#CVE-2007-1398,0.8559229019519897,0.8360406846497028,0.7258238135537902,2.580862801127118
1#intrusiondetection_source#CVE-2008-1804,0.8559229019519897,0.8354437594348884,0.7252275455742968,2.580862801127118
1#intrusiondetection_source#CVE-2009-3641,0.8559229019519897,0.8347034599623394,0.7241618054125959,2.580862801127118
1#intrusiondetection_source#CVE-2009-4211,0.8559229019519897,0.8384216639818409,0.7282011254333594,2.580862801127118
1#intrusiondetection_source#CVE-2014-4693,0.8559229019519897,0.8347034599623394,0.7241618054125959,2.580862801127118
1#intrusiondetection_source#CVE-2014-4695,0.8559229019519897,0.8347334683101413,0.7244390273479617,2.580862801127118
1#intrusiondetection_source#CVE-2015-6427,0.8557436693437028,0.8347034599623394,0.7240328410070042,2.580862801127118
1#intrusiondetection_source#CVE-2016-1463,0.8551784277211925,0.8344283647512317,0.7234230525535993,2.580862801127118
1#intrusiondetection_source#CVE-2016-6439,0.8556393427195524,0.8344283647512317,0.7238021791158761,2.580862801127118
1#intrusiondetection_source#CVE-2016-1417,0.8554538011243192,0.8348220988474118,0.7241380822491452,2.580862801127118
1#intrusiondetection_source#CVE-2017-3885,0.855277877159849,0.8344283647512317,0.7235046784698017,2.580862801127118
1#intrusiondetection_source#CVE-2017-3887,0.855277877159849,0.8344283647512317,0.7235046784698017,2.580862801127118
1#intrusiondetection_source#CVE-2016-6368,0.8556393427195524,0.8345567949876733,0.7239526967059391,2.580862801127118
1#intrusiondetection_source#CVE-2017-6657,0.8556393427195524,0.8344283647512317,0.7238021791158761,2.580862801127118
1#intrusiondetection_source#CVE-2017-6658,0.8556393427195524,0.8344283647512317,0.7238021791158761,2.580862801127118
1#intrusiondetection_source#CVE-2017-12244,0.8556393427195524,0.8345567949876733,0.7239526967059391,2.580862801127118
1#intrusiondetection_source#CVE-2017-12245,0.8556393427195524,0.8345567949876733,0.7239526967059391,2.580862801127118
1#intrusiondetection_source#CVE-2017-12300,0.8556393427195524,0.8353273045250471,0.7243226521468777,2.580862801127118
1#intrusiondetection_source#CVE-2018-0230,0.8556393427195524,0.8345567949876733,0.7239526967059391,2.580862801127118
1#intrusiondetection_source#CVE-2018-0281,0.8556393427195524,0.8353273045250471,0.7243226521468777,2.580862801127118
1#intrusiondetection_source#CVE-2018-0283,0.8556393427195524,0.8353273045250471,0.7243226521468777,2.580862801127118
1#intrusiondetection_source#CVE-2018-0370,0.8556393427195524,0.8344283647512317,0.7238021791158761,2.580862801127118
1#intrusiondetection_source#CVE-2018-0385,0.8556393427195524,0.8344283647512317,0.7238021791158761,2.580862801127118
1#intrusiondetection_source#CVE-2018-0455,0.8556393427195524,0.8344283647512317,0.7238021791158761,2.580862801127118
1#intrusiondetection_source#CVE-2019-0027,0.8563612454983343,0.8370496231088008,0.7265420886486876,2.572101423889265
1#intrusiondetection_source#CVE-2019-1691,0.8556393427195524,0.8353273045250471,0.7243226521468777,2.580862801127118
1#intrusiondetection_source#CVE-2020-3285,0.8556393427195524,0.8353273045250471,0.7243226521468777,2.580862801127118
1#intrusiondetection_source#CVE-2020-3315,0.8556393427195524,0.8353273045250471,0.7243226521468777,2.580862801127118
1#intrusiondetection_source#CVE-2020-3299,0.8556393427195524,0.8353273045250471,0.7243226521468777,2.580862801127118
1#intrusiondetection_source#CVE-2020-3317,0.8556393427195524,0.8353273045250471,0.7243226521468777,2.580862801127118
1#intrusiondetection_source#CVE-2021-1223,0.8556393427195524,0.8353273045250471,0.7243226521468777,2.580862801127118
1#intrusiondetection_source#CVE-2021-1224,0.8556393427195524,0.8353273045250471,0.7243226521468777,2.580862801127118
1#intrusiondetection_source#CVE-2021-1236,0.855277877159849,0.8353273045250471,0.7241960448033428,2.580862801127118
1#intrusiondetection_source#CVE-2021-1495,0.8556393427195524,0.8353273045250471,0.7243226521468777,2.580862801127118
1#intrusiondetection_source#CVE-2021-34749,0.8556393427195524,0.8345567949876733,0.7239526967059391,2.580862801127118
1#intrusiondetection_source#CVE-2021-40114,0.8556393427195524,0.8344283647512317,0.7238021791158761,2.580862801127118
1#intrusiondetection_source#CVE-2021-40116,0.8556393427195524,0.8344283647512317,0.7238021791158761,2.580862801127118
1#intrusiondetection_source#CVE-2022-20751,0.8556393427195524,0.8344283647512317,0.7238021791158761,2.580862801127118
1#intrusiondetection_source#CVE-2022-20767,0.8556393427195524,0.8344283647512317,0.7238021791158761,2.580862801127118
1#intrusiondetection_source#CVE-2022-20922,0.8577377461692982,0.8356778339366948,0.7266829972357646,2.5849877208270615
1#intrusiondetection_source#CVE-2022-20943,0.8556393427195524,0.8353273045250471,0.7243226521468777,2.580862801127118
1#intrusiondetection_source#CVE-2022-20950,0.8577377461692982,0.835649080381153,0.726651812084271,2.5849877208270615
1#intrusiondetection_source#CVE-2023-20177,0.855277877159849,0.8353273045250471,0.7241960448033428,2.580862801127118
1#intrusiondetection_source#CVE-2023-20270,0.8556393427195524,0.8353273045250471,0.7243226521468777,2.580862801127118
1#intrusiondetection_source#CVE-2023-20031,0.855277877159849,0.8347861296724914,0.7237803815040285,2.580862801127118
1#intrusiondetection_source#CVE-2023-20070,0.855277877159849,0.8353273045250471,0.7241960448033428,2.580862801127118
1#intrusiondetection_source#CVE-2023-20071,0.8556393427195524,0.8353273045250471,0.7243226521468777,2.580862801127118
1#intrusiondetection_source#CVE-2023-20083,0.8556393427195524,0.8345567949876733,0.7239526967059391,2.580862801127118
1#intrusiondetection_source#CVE-2023-20246,0.8577377461692982,0.835649080381153,0.726651812084271,2.5849877208270615
1#intrusiondetection_source#CVE-2023-20267,0.8577377461692982,0.835649080381153,0.726651812084271,2.5849877208270615
1#intrusiondetection_source#CVE-2024-20363,0.8556393427195524,0.8353273045250471,0.7243226521468777,2.580862801127118
1#amazonecho_source#CVE-2018-11567,0.8566019756825085,0.8364118730964677,0.7264609766759266,2.585661599918219
1#amazonecho_source#CVE-2019-15027,0.8572435713197399,0.8349378625836262,0.7257235461826808,2.585661599918219
1#amazonecho_source#CVE-2021-37436,0.8561737122044045,0.8354455206202824,0.725172142467584,2.585661599918219
1#amazonecho_source#CVE-2022-25809,0.8572435713197399,0.8349378625836262,0.7257235461826808,2.585661599918219
1#smartthings_source#CVE-2018-3863,0.8568394902675162,0.8366617477116229,0.7266180312798017,2.5826136146344574
1#smartthings_source#CVE-2018-3867,0.8568394902675162,0.8366617477116229,0.7266180312798017,2.5826136146344574
1#smartthings_source#CVE-2018-3878,0.8568394902675162,0.8366617477116229,0.7266180312798017,2.5826136146344574
1#smartthings_source#CVE-2018-3879,0.8566395718063443,0.8364986512558112,0.7263415222766184,2.5826136146344574
1#smartthings_source#CVE-2018-3902,0.8568394902675162,0.8366617477116229,0.7266180312798017,2.5826136146344574
1#smartthings_source#CVE-2018-3903,0.8568394902675162,0.8366617477116229,0.7266180312798017,2.5826136146344574
1#smartthings_source#CVE-2018-3905,0.8555196877668987,0.8366617477116229,0.7257861907627774,2.5826136146344574
1#smartthings_source#CVE-2018-3917,0.8542749283520454,0.8366617477116229,0.7249325487003688,2.5826136146344574
1#smartthings_source#CVE-2018-3919,0.8542749283520454,0.8366617477116229,0.7249325487003688,2.5826136146344574
1#smartthings_source#CVE-2018-3925,0.8568394902675162,0.8366617477116229,0.7266180312798017,2.5826136146344574
1#smartthings_source#CVE-2018-3912,0.8562709112201636,0.8350528113682392,0.7248539568925759,2.584967191858866
1#smartthings_source#CVE-2018-3856,0.8568394902675162,0.8366617477116229,0.7266180312798017,2.5826136146344574
1#smartthings_source#CVE-2018-3866,0.8568394902675162,0.8366617477116229,0.7266180312798017,2.5826136146344574
1#smartthings_source#CVE-2018-3872,0.8568394902675162,0.8366617477116229,0.7266180312798017,2.5826136146344574
1#smartthings_source#CVE-2018-3880,0.8549816239055982,0.8366617477116229,0.7254406502421377,2.5826136146344574
1#smartthings_source#CVE-2018-3911,0.8571003010105488,0.8353432176228018,0.725905593993744,2.584967191858866
1#smartthings_source#CVE-2018-3907,0.8571003010105488,0.8351537434881919,0.7257536711800888,2.584967191858866
1#smartthings_source#CVE-2018-3909,0.8571003010105488,0.8351537434881919,0.7257536711800888,2.584967191858866
1#smartthings_source#CVE-2018-3893,0.8568394902675162,0.8366617477116229,0.7266180312798017,2.5826136146344574
1#smartthings_source#CVE-2018-3904,0.8568394902675162,0.8366617477116229,0.7266180312798017,2.5826136146344574
1#smartthings_source#CVE-2018-3918,0.8567492683385856,0.8353112376698874,0.7255572588908369,2.584967191858866
1#smartthings_source#CVE-2018-3927,0.8567492683385856,0.8354071775286308,0.7256431015975203,2.584967191858866
1#smartthings_source#CVE-2018-3926,0.8562709112201636,0.8353432176228018,0.7251443631471387,2.584967191858866
1#smartthings_source#CVE-2018-3895,0.8568394902675162,0.8366617477116229,0.7266180312798017,2.5826136146344574
1#smartthings_source#CVE-2018-3908,0.8571003010105488,0.8351537434881919,0.7257536711800888,2.584967191858866
1#smartthings_source#CVE-2018-3916,0.8562709112201636,0.8350528113682392,0.7248539568925759,2.584967191858866
1#smartthings_source#CVE-2018-3896,0.8568394902675162,0.8366617477116229,0.7266180312798017,2.5826136146344574
1#smartthings_source#CVE-2018-3897,0.8568394902675162,0.8366617477116229,0.7266180312798017,2.5826136146344574
1#smartthings_source#CVE-2018-3875,0.8568394902675162,0.8366617477116229,0.7266180312798017,2.5826136146344574
1#smartthings_source#CVE-2018-3864,0.8568394902675162,0.8366617477116229,0.7266180312798017,2.5826136146344574
1#smartthings_source#CVE-2018-3865,0.8568394902675162,0.8366617477116229,0.7266180312798017,2.5826136146344574
1#smartthings_source#CVE-2018-3873,0.8568394902675162,0.8366617477116229,0.7266180312798017,2.5826136146344574
1#smartthings_source#CVE-2018-3874,0.8568394902675162,0.8366617477116229,0.7266180312798017,2.5826136146344574
1#smartthings_source#CVE-2018-3876,0.8568394902675162,0.8366617477116229,0.7266180312798017,2.5826136146344574
1#smartthings_source#CVE-2018-3877,0.8568394902675162,0.8366617477116229,0.7266180312798017,2.5826136146344574
1#smartthings_source#CVE-2018-3894,0.8568394902675162,0.8366617477116229,0.7266180312798017,2.5826136146344574
1#smartthings_source#CVE-2018-3906,0.8562709112201636,0.8350528113682392,0.7248539568925759,2.584967191858866
1#smartthings_source#CVE-2018-3913,0.8562709112201636,0.8350528113682392,0.7248539568925759,2.584967191858866
1#smartthings_source#CVE-2018-3914,0.8562709112201636,0.8350528113682392,0.7248539568925759,2.584967191858866
1#smartthings_source#CVE-2018-3915,0.8562709112201636,0.8350528113682392,0.7248539568925759,2.584967191858866
1#smartthings_source#CVE-2021-25378,0.8571003010105488,0.8361807807710991,0.7264807940643717,2.584967191858866
1#smartthings_source#CVE-2021-25404,0.8565835309680233,0.8361807807710991,0.7261891931333808,2.584967191858866
1#smartthings_source#CVE-2021-25446,0.8571003010105488,0.8361807807710991,0.7264807940643717,2.584967191858866
1#smartthings_source#CVE-2021-25447,0.8571003010105488,0.8361807807710991,0.7264807940643717,2.584967191858866
1#smartthings_source#CVE-2021-25508,0.8571003010105488,0.8350537737176016,0.725670821449032,2.584967191858866
1#smartthings_source#CVE-2022-39864,0.8569027743442316,0.8332010956252588,0.7237369085650541,2.579556357840985
1#smartthings_source#CVE-2022-39865,0.8569027743442316,0.8332010956252588,0.7237369085650541,2.579556357840985
1#smartthings_source#CVE-2022-39866,0.8569027743442316,0.8332010956252588,0.7237369085650541,2.579556357840985
1#smartthings_source#CVE-2022-39867,0.8569027743442316,0.8332010956252588,0.7237369085650541,2.579556357840985
1#smartthings_source#CVE-2022-39868,0.8569027743442316,0.8332010956252588,0.7237369085650541,2.579556357840985
1#smartthings_source#CVE-2022-39869,0.8569027743442316,0.8332010956252588,0.7237369085650541,2.579556357840985
1#smartthings_source#CVE-2022-39870,0.8569027743442316,0.8332010956252588,0.7237369085650541,2.579556357840985
1#smartthings_source#CVE-2022-39871,0.8569027743442316,0.8332010956252588,0.7237369085650541,2.579556357840985
1#smartthings_source#CVE-2024-20852,0.8552404684813107,0.8330399691838415,0.7223131572306432,2.579556357840985
1#smartthings_source#CVE-2024-34596,0.8569027743442316,0.8332010956252588,0.7237369085650541,2.579556357840985
1#smartthings_source#CVE-2024-34606,0.8535235546650655,0.8332010956252588,0.7210424079709183,2.579556357840985
1#bms_source#CVE-2018-8889,0.8565797176118524,0.8353864088697648,0.7254243200405531,2.5836319582212672
1#bms_source#CVE-2021-37291,0.8566496866143778,0.8353864088697648,0.7254942890430787,2.5836319582212672
1#bms_source#CVE-2021-37292,0.8558656866287657,0.8357150883706624,0.7252086415243367,2.5836578329208115
1#bms_source#CVE-2021-37293,0.8566580380053016,0.835017364232172,0.7251991468758175,2.5836578329208115
