strategy,avg_lik,avg_imp,avg_risk,avg_len
2 app_app36,0.8568286266644811,0.8362654217716347,0.7264454768717012,2.5822710057401124
9 app_app36,0.8568286266644811,0.8362654217716347,0.7264454768717012,2.5822710057401124
2 app_app38,0.8193880977325894,0.8042077449787663,0.665758093209306,2.486908716975162
9 app_app38,0.8193880977325894,0.8042077449787663,0.665758093209306,2.486908716975162
2 app_app36,0.8193880977325894,0.8042077449787663,0.665758093209306,2.486908716975162
9 app_app36,0.8193880977325894,0.8042077449787663,0.665758093209306,2.486908716975162
2 app_app38,0.8568286266644811,0.8372197240431637,0.7272197666592302,2.5822710057401124
9 app_app38,0.8568286266644811,0.8372197240431637,0.7272197666592302,2.5822710057401124
2 app_app36,0.8568286266644811,0.8372197240431637,0.7272197666592302,2.5822710057401124
9 app_app36,0.8568286266644811,0.8372197240431637,0.7272197666592302,2.5822710057401124
"14 <videosurveillance_source, 7155046.185>",0.8568286266644811,0.834729332866819,0.7251514520479547,2.5822710057401124
2 app_app38,0.8568286266644811,0.834729332866819,0.7251514520479547,2.5822710057401124
9 app_app38,0.8568286266644811,0.834729332866819,0.7251514520479547,2.5822710057401124
2 app_app36,0.8568286266644811,0.834729332866819,0.7251514520479547,2.5822710057401124
9 app_app36,0.8568286266644811,0.834729332866819,0.7251514520479547,2.5822710057401124
2 app_app38,0.8193880977325894,0.8042077449787663,0.665758093209306,2.486908716975162
9 app_app38,0.8193880977325894,0.8042077449787663,0.665758093209306,2.486908716975162
2 app_app36,0.8193880977325894,0.8042077449787663,0.665758093209306,2.486908716975162
9 app_app36,0.8193880977325894,0.8042077449787663,0.665758093209306,2.486908716975162
2 app_app38,0.8193880977325894,0.8574429726380545,0.7189588595548609,2.486908716975162
9 app_app38,0.8193880977325894,0.8574429726380545,0.7189588595548609,2.486908716975162
2 app_app36,0.8193880977325894,0.8574429726380545,0.7189588595548609,2.486908716975162
9 app_app36,0.8193880977325894,0.8574429726380545,0.7189588595548609,2.486908716975162
2 app_app38,0.8560483397133669,0.834729332866819,0.7243749668249365,2.5822710057401124
9 app_app38,0.8560483397133669,0.834729332866819,0.7243749668249365,2.5822710057401124
2 app_app36,0.8560483397133669,0.834729332866819,0.7243749668249365,2.5822710057401124
9 app_app36,0.8560483397133669,0.834729332866819,0.7243749668249365,2.5822710057401124
2 app_app22,0.8586024080932508,0.8349726712146636,0.7270024879104254,2.586648174998424
9 app_app22,0.8586024080932508,0.8349726712146636,0.7270024879104254,2.586648174998424
2 app_app21,0.8586024080932508,0.8349726712146636,0.7270024879104254,2.586648174998424
9 app_app21,0.8586024080932508,0.8349726712146636,0.7270024879104254,2.586648174998424
2 app_app23,0.8586024080932508,0.8349726712146636,0.7270024879104254,2.586648174998424
9 app_app23,0.8586024080932508,0.8349726712146636,0.7270024879104254,2.586648174998424
2 app_app22,0.8578758254658889,0.8355807920112439,0.7265530754661682,2.5854525913164426
9 app_app22,0.8578758254658889,0.8355807920112439,0.7265530754661682,2.5854525913164426
2 app_app21,0.8578758254658889,0.8355807920112439,0.7265530754661682,2.5854525913164426
9 app_app21,0.8578758254658889,0.8355807920112439,0.7265530754661682,2.5854525913164426
2 app_app23,0.8578758254658889,0.8355807920112439,0.7265530754661682,2.5854525913164426
9 app_app23,0.8578758254658889,0.8355807920112439,0.7265530754661682,2.5854525913164426
2 app_app22,0.8579748424549728,0.8355807920112439,0.7266248590142421,2.5854525913164426
9 app_app22,0.8579748424549728,0.8355807920112439,0.7266248590142421,2.5854525913164426
2 app_app21,0.8579748424549728,0.8355807920112439,0.7266248590142421,2.5854525913164426
9 app_app21,0.8579748424549728,0.8355807920112439,0.7266248590142421,2.5854525913164426
2 app_app23,0.8579748424549728,0.8355807920112439,0.7266248590142421,2.5854525913164426
9 app_app23,0.8579748424549728,0.8355807920112439,0.7266248590142421,2.5854525913164426
2 app_app22,0.8586024080932508,0.8361479242961178,0.7275557703190484,2.586648174998424
9 app_app22,0.8586024080932508,0.8361479242961178,0.7275557703190484,2.586648174998424
2 app_app21,0.8586024080932508,0.8361479242961178,0.7275557703190484,2.586648174998424
9 app_app21,0.8586024080932508,0.8361479242961178,0.7275557703190484,2.586648174998424
2 app_app23,0.8586024080932508,0.8361479242961178,0.7275557703190484,2.586648174998424
9 app_app23,0.8586024080932508,0.8361479242961178,0.7275557703190484,2.586648174998424
2 app_app22,0.8586024080932508,0.8361479242961178,0.7275557703190484,2.586648174998424
9 app_app22,0.8586024080932508,0.8361479242961178,0.7275557703190484,2.586648174998424
2 app_app21,0.8586024080932508,0.8361479242961178,0.7275557703190484,2.586648174998424
9 app_app21,0.8586024080932508,0.8361479242961178,0.7275557703190484,2.586648174998424
2 app_app23,0.8586024080932508,0.8361479242961178,0.7275557703190484,2.586648174998424
9 app_app23,0.8586024080932508,0.8361479242961178,0.7275557703190484,2.586648174998424
2 app_app22,0.8579748424549728,0.8352698437809349,0.7265508360414304,2.5854525913164426
9 app_app22,0.8579748424549728,0.8352698437809349,0.7265508360414304,2.5854525913164426
2 app_app21,0.8579748424549728,0.8352698437809349,0.7265508360414304,2.5854525913164426
9 app_app21,0.8579748424549728,0.8352698437809349,0.7265508360414304,2.5854525913164426
2 app_app23,0.8579748424549728,0.8352698437809349,0.7265508360414304,2.5854525913164426
9 app_app23,0.8579748424549728,0.8352698437809349,0.7265508360414304,2.5854525913164426
2 app_app22,0.8586024080932508,0.8345756897871796,0.7268010724626152,2.586648174998424
9 app_app22,0.8586024080932508,0.8345756897871796,0.7268010724626152,2.586648174998424
2 app_app21,0.8586024080932508,0.8345756897871796,0.7268010724626152,2.586648174998424
9 app_app21,0.8586024080932508,0.8345756897871796,0.7268010724626152,2.586648174998424
2 app_app23,0.8586024080932508,0.8345756897871796,0.7268010724626152,2.586648174998424
9 app_app23,0.8586024080932508,0.8345756897871796,0.7268010724626152,2.586648174998424
2 app_app22,0.8586024080932508,0.8361479242961178,0.7275557703190484,2.586648174998424
9 app_app22,0.8586024080932508,0.8361479242961178,0.7275557703190484,2.586648174998424
2 app_app21,0.8586024080932508,0.8361479242961178,0.7275557703190484,2.586648174998424
9 app_app21,0.8586024080932508,0.8361479242961178,0.7275557703190484,2.586648174998424
2 app_app23,0.8586024080932508,0.8361479242961178,0.7275557703190484,2.586648174998424
9 app_app23,0.8586024080932508,0.8361479242961178,0.7275557703190484,2.586648174998424
2 app_app22,0.8586792469855687,0.8349726712146636,0.7270733346693223,2.586648174998424
9 app_app22,0.8586792469855687,0.8349726712146636,0.7270733346693223,2.586648174998424
2 app_app21,0.8586792469855687,0.8349726712146636,0.7270733346693223,2.586648174998424
9 app_app21,0.8586792469855687,0.8349726712146636,0.7270733346693223,2.586648174998424
2 app_app23,0.8586792469855687,0.8349726712146636,0.7270733346693223,2.586648174998424
9 app_app23,0.8586792469855687,0.8349726712146636,0.7270733346693223,2.586648174998424
2 app_app22,0.8579748424549728,0.8368265132746862,0.7278769305812391,2.5854525913164426
9 app_app22,0.8579748424549728,0.8368265132746862,0.7278769305812391,2.5854525913164426
2 app_app21,0.8579748424549728,0.8368265132746862,0.7278769305812391,2.5854525913164426
9 app_app21,0.8579748424549728,0.8368265132746862,0.7278769305812391,2.5854525913164426
2 app_app23,0.8579748424549728,0.8368265132746862,0.7278769305812391,2.5854525913164426
9 app_app23,0.8579748424549728,0.8368265132746862,0.7278769305812391,2.5854525913164426
2 app_app22,0.8578758254658889,0.8355807920112439,0.7265530754661682,2.5854525913164426
9 app_app22,0.8578758254658889,0.8355807920112439,0.7265530754661682,2.5854525913164426
2 app_app21,0.8578758254658889,0.8355807920112439,0.7265530754661682,2.5854525913164426
9 app_app21,0.8578758254658889,0.8355807920112439,0.7265530754661682,2.5854525913164426
2 app_app23,0.8578758254658889,0.8355807920112439,0.7265530754661682,2.5854525913164426
9 app_app23,0.8578758254658889,0.8355807920112439,0.7265530754661682,2.5854525913164426
2 app_app22,0.8578758254658889,0.8355807920112439,0.7265530754661682,2.5854525913164426
9 app_app22,0.8578758254658889,0.8355807920112439,0.7265530754661682,2.5854525913164426
2 app_app21,0.8578758254658889,0.8355807920112439,0.7265530754661682,2.5854525913164426
9 app_app21,0.8578758254658889,0.8355807920112439,0.7265530754661682,2.5854525913164426
2 app_app23,0.8578758254658889,0.8355807920112439,0.7265530754661682,2.5854525913164426
9 app_app23,0.8578758254658889,0.8355807920112439,0.7265530754661682,2.5854525913164426
2 app_app22,0.8578758254658889,0.8355807920112439,0.7265530754661682,2.5854525913164426
9 app_app22,0.8578758254658889,0.8355807920112439,0.7265530754661682,2.5854525913164426
2 app_app21,0.8578758254658889,0.8355807920112439,0.7265530754661682,2.5854525913164426
9 app_app21,0.8578758254658889,0.8355807920112439,0.7265530754661682,2.5854525913164426
2 app_app23,0.8578758254658889,0.8355807920112439,0.7265530754661682,2.5854525913164426
9 app_app23,0.8578758254658889,0.8355807920112439,0.7265530754661682,2.5854525913164426
2 app_app22,0.8586024080932508,0.8345756897871796,0.7268010724626152,2.586648174998424
9 app_app22,0.8586024080932508,0.8345756897871796,0.7268010724626152,2.586648174998424
2 app_app21,0.8586024080932508,0.8345756897871796,0.7268010724626152,2.586648174998424
9 app_app21,0.8586024080932508,0.8345756897871796,0.7268010724626152,2.586648174998424
2 app_app23,0.8586024080932508,0.8345756897871796,0.7268010724626152,2.586648174998424
9 app_app23,0.8586024080932508,0.8345756897871796,0.7268010724626152,2.586648174998424
2 app_app22,0.8579748424549728,0.835660807423823,0.7269589558390028,2.5854525913164426
9 app_app22,0.8579748424549728,0.835660807423823,0.7269589558390028,2.5854525913164426
2 app_app21,0.8579748424549728,0.835660807423823,0.7269589558390028,2.5854525913164426
9 app_app21,0.8579748424549728,0.835660807423823,0.7269589558390028,2.5854525913164426
2 app_app23,0.8579748424549728,0.835660807423823,0.7269589558390028,2.5854525913164426
9 app_app23,0.8579748424549728,0.835660807423823,0.7269589558390028,2.5854525913164426
2 app_app22,0.8582080246442714,0.8361479242961178,0.7272857980368622,2.586648174998424
9 app_app22,0.8582080246442714,0.8361479242961178,0.7272857980368622,2.586648174998424
2 app_app21,0.8582080246442714,0.8361479242961178,0.7272857980368622,2.586648174998424
9 app_app21,0.8582080246442714,0.8361479242961178,0.7272857980368622,2.586648174998424
2 app_app23,0.8582080246442714,0.8361479242961178,0.7272857980368622,2.586648174998424
9 app_app23,0.8582080246442714,0.8361479242961178,0.7272857980368622,2.586648174998424
2 app_app22,0.8574718851402444,0.8363525194350323,0.7269203795153963,2.586648174998424
9 app_app22,0.8574718851402444,0.8363525194350323,0.7269203795153963,2.586648174998424
2 app_app21,0.8574718851402444,0.8363525194350323,0.7269203795153963,2.586648174998424
9 app_app21,0.8574718851402444,0.8363525194350323,0.7269203795153963,2.586648174998424
